Athlete,Nationality,Score,Date,Venue,Place
Sean MCGORTY,USA,1040,02 MAY 2015,"Palo Alto, CA (USA)",
Sean MCGORTY,USA,1122,01 MAY 2016,"Palo Alto, CA (USA)",
Sean MCGORTY,USA,1131,21 JUL 2018,Heusden-Zolder (BEL),
Sean MCGORTY,USA,1182,08 FEB 2019,"Boston, MA (USA) (i)",
Sean MCGORTY,USA,1169,30 JUN 2020,"Jesuit High School Track, Portland, OR (USA)",
Sean MCGORTY,USA,1186,06 MAR 2021,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",
Sean MCGORTY,USA,1228,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Sean MCGORTY,USA,1202,15 JUL 2023,"Stadion De Veen, Heusden-Zolder (BEL)",
Sean MCGORTY,USA,1144,30 JUN 2024,"Hayward Field, Eugene, OR (USA)",
Sean MCGORTY,USA,1182,08 FEB 2019,"Boston, MA (USA) (i)",
Sean MCGORTY,USA,1228,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Sean MCGORTY,USA,,08 JUN 2018,"Eugene, OR (USA)",1.
Sean MCGORTY,USA,0,03 MAY 2024,"Hayward Field, Eugene, OR (USA)",
Sean MCGORTY,USA,1119,27 JUN 2024,"Hayward Field, Eugene, OR (USA)",6.
Sean MCGORTY,USA,1144,30 JUN 2024,"Hayward Field, Eugene, OR (USA)",6.
Sean MCGORTY,USA,,24 AUG 2023,"Nemzeti Atlétikai Központ, Budapest (HUN)",28.
Sean MCGORTY,USA,1202,15 JUL 2023,"Stadion De Veen, Heusden-Zolder (BEL)",
Sean MCGORTY,USA,1228,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Sean MCGORTY,USA,1144,30 JUN 2024,"Hayward Field, Eugene, OR (USA)",
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,08 JUN 2018,"Eugene, OR (USA)",1.
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,,,
Sean MCGORTY,USA,,24 AUG 2023,"Nemzeti Atlétikai Központ, Budapest (HUN)",28.
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,929,15 AUG 2020,"Stadion Rote Erde, Dortmund (GER)",
Charles WHEELER,GBR,0,27 FEB 2021,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",
Charles WHEELER,GBR,1133,03 DEC 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1117,27 MAY 2023,"Putbosstadion, Oordegem (BEL)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1133,03 DEC 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1126,30 APR 2024,"Estadio Iberoamericano, Huelva (ESP)",8.
Charles WHEELER,GBR,1107,11 MAY 2024,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",2.
Charles WHEELER,GBR,1125,25 MAY 2024,"Boudewijnstadion, Bruxelles (BEL)",14.
Charles WHEELER,GBR,1014,30 JUN 2024,"Manchester Regional Arena, Manchester (GBR)",9.
Charles WHEELER,GBR,1135,12 JUL 2024,"Morton Stadium, Dublin (IRL)",5.
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10.
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,1187,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Charles WHEELER,GBR,,,,
Kibet KANDIE,KEN,1178,03 OCT 2021,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",
Kibet KANDIE,KEN,1154,04 MAY 2024,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Kibet KANDIE,KEN,1068,06 DEC 2020,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",
Kibet KANDIE,KEN,1178,03 OCT 2021,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",
Kibet KANDIE,KEN,1131,04 MAY 2022,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Kibet KANDIE,KEN,1159,04 MAY 2023,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Kibet KANDIE,KEN,1154,04 MAY 2024,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Kibet KANDIE,KEN,1154,04 MAY 2024,"Nishishina Athletic Stadium, Nobeoka (JPN)",2.
Kibet KANDIE,KEN,1011,15 JUN 2024,"Nyayo National Stadium, Nairobi (KEN)",15.
Kibet KANDIE,KEN,1084,20 JUL 2024,"Aoba Park Athletic Field, Chitose (JPN)",8.
Kibet KANDIE,KEN,1178,03 OCT 2021,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",
Kibet KANDIE,KEN,1154,04 MAY 2024,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Kibet KANDIE,KEN,,,,
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Mahadi ABDI ALI,NED,656,30 JUN 2013,Eindhoven (NED),
Mahadi ABDI ALI,NED,886,20 AUG 2016,Merksem (BEL),
Mahadi ABDI ALI,NED,972,22 JUL 2017,Heusden-Zolder (BEL),
Mahadi ABDI ALI,NED,999,03 AUG 2019,Ninove (BEL),
Mahadi ABDI ALI,NED,987,18 SEP 2020,"De Bongerd, Wageningen (NED)",
Mahadi ABDI ALI,NED,1014,22 AUG 2021,"Stade Jean Jacoby, Schifflange (LUX)",
Mahadi ABDI ALI,NED,1078,14 MAY 2022,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1115,27 MAY 2023,"Putbosstadion, Oordegem (BEL)",
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Mahadi ABDI ALI,NED,,28 JUN 2024,"FBK Stadium, Hengelo (NED)",1.
Mahadi ABDI ALI,NED,1036,04 MAY 2024,"Stade Raymond Troussier, Decines (FRA)",14.
Mahadi ABDI ALI,NED,1150,25 MAY 2024,"Boudewijnstadion, Bruxelles (BEL)",12.
Mahadi ABDI ALI,NED,1117,08 JUN 2024,"Stadio Olimpico, Roma (ITA)",9.
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",6.
Mahadi ABDI ALI,NED,993,28 JUN 2024,"FBK Stadium, Hengelo (NED)",1.
Mahadi ABDI ALI,NED,0,07 JUL 2024,"FBK Stadium, Hengelo (NED)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",14.
Mahadi ABDI ALI,NED,,08 JUN 2024,"Stadio Olimpico, Roma (ITA)",9.
Mahadi ABDI ALI,NED,,08 JUN 2024,"Stadio Olimpico, Roma (ITA)",9.
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Mahadi ABDI ALI,NED,1153,22 JUN 2024,"LAZ Wien, Wien (AUT)",
Mahadi ABDI ALI,NED,1164,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,28 JUN 2024,"FBK Stadium, Hengelo (NED)",1.
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Mahadi ABDI ALI,NED,,,,
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1087,19 MAY 2024,"National Stadium, Tokyo (JPN)",
Kieran TUNTIVATE,THA,1081,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,997,02 DEC 2017,"Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1004,26 APR 2018,"Philadelphia, PA (USA)",
Kieran TUNTIVATE,THA,1008,20 APR 2019,"Charlottesville, VA (USA)",
Kieran TUNTIVATE,THA,973,01 MAR 2020,"Cornell-Barton Hall, Ithaca, NY (USA) (i)",
Kieran TUNTIVATE,THA,1058,29 MAY 2021,"Griswold Stadium, Portland, OR (USA)",
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1153,15 JUL 2023,"Stadion De Veen, Heusden-Zolder (BEL)",
Kieran TUNTIVATE,THA,1087,19 MAY 2024,"National Stadium, Tokyo (JPN)",
Kieran TUNTIVATE,THA,997,02 DEC 2017,"Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,957,24 FEB 2019,"Cambridge, MA (USA) (i)",
Kieran TUNTIVATE,THA,973,01 MAR 2020,"Cornell-Barton Hall, Ithaca, NY (USA) (i)",
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1081,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,0,27 APR 2024,"Suzhou Olympic Sports Centre, Suzhou (CHN)",
Kieran TUNTIVATE,THA,0,03 MAY 2024,"Hayward Field, Eugene, OR (USA)",
Kieran TUNTIVATE,THA,1087,19 MAY 2024,"National Stadium, Tokyo (JPN)",12.
Kieran TUNTIVATE,THA,1081,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12.
Kieran TUNTIVATE,THA,,21 JUL 2022,"Hayward Field, Eugene, OR (USA)",40.
Kieran TUNTIVATE,THA,,21 JUL 2022,"Hayward Field, Eugene, OR (USA)",40.
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1231,12 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,1087,19 MAY 2024,"National Stadium, Tokyo (JPN)",
Kieran TUNTIVATE,THA,1081,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Kieran TUNTIVATE,THA,,,,
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,744,31 JUL 2015,Jena (GER),
Davor Aaron BIENENFELD,GER,822,29 JUL 2016,Mönchengladbach (GER),
Davor Aaron BIENENFELD,GER,932,19 MAY 2017,Karlsruhe (GER),
Davor Aaron BIENENFELD,GER,957,20 APR 2018,"Auburn, AL (USA)",
Davor Aaron BIENENFELD,GER,1007,29 MAR 2019,"Palo Alto, CA (USA)",
Davor Aaron BIENENFELD,GER,1058,11 JUL 2020,"LAZ Wien, Wien (AUT)",
Davor Aaron BIENENFELD,GER,1144,12 MAR 2021,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",
Davor Aaron BIENENFELD,GER,1180,27 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1140,06 MAY 2023,"Hilmer Lodge Stadium, Walnut, CA (USA)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,996,23 FEB 2018,"Birmingham, AL (USA) (i)",
Davor Aaron BIENENFELD,GER,953,22 FEB 2019,"Birmingham, AL (USA) (i)",
Davor Aaron BIENENFELD,GER,1060,28 FEB 2020,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",
Davor Aaron BIENENFELD,GER,1144,12 MAR 2021,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",
Davor Aaron BIENENFELD,GER,1180,27 FEB 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1177,11 FEB 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1106,11 MAY 2024,"Jack Kemp Stadium, Los Angeles, CA (USA)",4.
Davor Aaron BIENENFELD,GER,1098,19 MAY 2024,"Bungertstadion, Rehlingen (GER)",7.
Davor Aaron BIENENFELD,GER,1084,18 JUN 2024,"Bislett Stadion, Oslo (NOR)",2.
Davor Aaron BIENENFELD,GER,1061,28 JUN 2024,"Eintracht-Stadion, Braunschweig (GER)",3.
Davor Aaron BIENENFELD,GER,1186,10 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",11.
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",8.
Davor Aaron BIENENFELD,GER,,16 AUG 2022,"Olympiastadion, München (GER)",20.
Davor Aaron BIENENFELD,GER,,16 AUG 2022,"Olympiastadion, München (GER)",20.
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,1193,16 FEB 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Davor Aaron BIENENFELD,GER,,,,
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",
Jackson SHARP,AUS,1167,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",
Jackson SHARP,AUS,1145,08 MAR 2024,"The Track at New Balance, Boston, MA (USA) (i)",
Jackson SHARP,AUS,917,20 JAN 2018,Glendale (AUS),
Jackson SHARP,AUS,908,09 JUN 2019,Sydney (AUS),
Jackson SHARP,AUS,1054,04 DEC 2020,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",
Jackson SHARP,AUS,0,03 DEC 2021,"GVSU Kelly Family Sports Cente, Allendale, MI (USA) (i)",
Jackson SHARP,AUS,1089,02 JUL 2022,"Morton Stadium, Dublin (IRL)",
Jackson SHARP,AUS,1167,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",
Jackson SHARP,AUS,1089,03 DEC 2022,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1167,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1145,08 MAR 2024,"The Track at New Balance, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1012,23 FEB 2024,"SPIRE Institute Indoor Track & Field Facility, Geneva, OH (USA) (i)",1.
Jackson SHARP,AUS,1052,29 MAR 2024,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2.
Jackson SHARP,AUS,1068,14 APR 2024,"SA Athletic Stadium, Adelaide (AUS)",3.
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",10.
Jackson SHARP,AUS,1040,24 MAY 2024,"John McDonnell Field, Fayetteville, AR (USA)",5.
Jackson SHARP,AUS,995,07 JUN 2024,"Hayward Field, Eugene, OR (USA)",10.
Jackson SHARP,AUS,1117,22 JUN 2024,"LAZ Wien, Wien (AUT)",16.
Jackson SHARP,AUS,1135,06 JUL 2024,"Parc des Sports, Maisons-Laffitte (FRA)",15.
Jackson SHARP,AUS,1145,08 MAR 2024,"The Track at New Balance, Boston, MA (USA) (i)",8.
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",
Jackson SHARP,AUS,1167,02 DEC 2023,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Jackson SHARP,AUS,1148,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",
Jackson SHARP,AUS,1145,08 MAR 2024,"The Track at New Balance, Boston, MA (USA) (i)",
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Jackson SHARP,AUS,,,,
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",
Gulveer SINGH,IND,991,14 JUN 2022,"Jawaharlal Nehru Stadium, Chennai (IND)",
Gulveer SINGH,IND,1102,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",
Gulveer SINGH,IND,,16 JUL 2023,"Supachalasai National Stadium, Bangkok (THA)",3.
Gulveer SINGH,IND,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",4.
Gulveer SINGH,IND,,27 JUN 2024,"Tau Devi Lal Stadium, Panchkula (IND)",1.
Gulveer SINGH,IND,,19 JUN 2023,"Kalinga Stadium, Bhubaneshwar (IND)",1.
Gulveer SINGH,IND,1096,11 MAY 2024,"Jack Kemp Stadium, Los Angeles, CA (USA)",5.
Gulveer SINGH,IND,1124,17 MAY 2024,"Drake Stadium, Los Angeles, CA (USA)",14.
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",2.
Gulveer SINGH,IND,1086,27 JUN 2024,"Tau Devi Lal Stadium, Panchkula (IND)",1.
Gulveer SINGH,IND,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",4.
Gulveer SINGH,IND,,16 JUL 2023,"Supachalasai National Stadium, Bangkok (THA)",3.
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",
Gulveer SINGH,IND,1141,09 JUN 2024,"Lincoln HS, Portland, OR (USA)",
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,16 JUL 2023,"Supachalasai National Stadium, Bangkok (THA)",3.
Gulveer SINGH,IND,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",4.
Gulveer SINGH,IND,,27 JUN 2024,"Tau Devi Lal Stadium, Panchkula (IND)",1.
Gulveer SINGH,IND,,19 JUN 2023,"Kalinga Stadium, Bhubaneshwar (IND)",1.
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,,,
Gulveer SINGH,IND,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",4.
Gulveer SINGH,IND,,16 JUL 2023,"Supachalasai National Stadium, Bangkok (THA)",3.
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1098,03 OCT 2021,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",
Keita SATOH,JPN,1127,04 MAY 2022,"Nishishina Athletic Stadium, Nobeoka (JPN)",
Keita SATOH,JPN,1122,01 JUN 2023,"Yanmar Stadium Nagai, Osaka (JPN)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",6.
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10.
Keita SATOH,JPN,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",6.
Keita SATOH,JPN,,01 AUG 2022,"Pascual Guerrero Stadium, Cali (COL)",11.
Keita SATOH,JPN,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",6.
Keita SATOH,JPN,,01 AUG 2022,"Pascual Guerrero Stadium, Cali (COL)",11.
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,1227,26 JAN 2024,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",
Keita SATOH,JPN,,,,
Keita SATOH,JPN,,,,
Keita SATOH,JPN,,,,
Keita SATOH,JPN,,,,
Keita SATOH,JPN,,,,
Keita SATOH,JPN,,04 OCT 2023,"HOC Stadium, Hangzhou (CHN)",6.
Keita SATOH,JPN,,,,
Vladimir NIKITIN,RUS,1166,24 JUL 2021,"Salyut Stadion, Dolgoprudny (RUS)",
Vladimir NIKITIN,RUS,1172,27 FEB 2020,"LFK CSKA, Moskva (RUS) (i)",
Vladimir NIKITIN,RUS,1092,21 MAY 2024,"Slava Metreveli Stadium, Sochi (RUS)",
Vladimir NIKITIN,RUS,1035,04 JUL 2012,Cheboksary (RUS),
Vladimir NIKITIN,RUS,1067,03 AUG 2015,Cheboksary (RUS),
Vladimir NIKITIN,RUS,1102,26 MAY 2016,Sochi (RUS),
Vladimir NIKITIN,RUS,1123,02 JUN 2017,Kazan (RUS),
Vladimir NIKITIN,RUS,1099,19 JUL 2018,Kazan (RUS),
Vladimir NIKITIN,RUS,1128,24 JUL 2019,Cheboksary (RUS),
Vladimir NIKITIN,RUS,1172,27 FEB 2020,"LFK CSKA, Moskva (RUS) (i)",
